<4>[  189.582031] C1 [  adafs_flusher] [adafs] No transaction flushed: l_begin=0, l_head=0, l_end=0
<6>[  367.527435] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091269, merged=1625398, len=868
<6>[  367.527465] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091305, merged=1625434, len=868
<6>[  367.527587] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091341, merged=1625470, len=868
<6>[  367.528472] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091377, merged=1625506, len=868
<6>[  367.528869] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091413, merged=1625542, len=868
<6>[  367.528900] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091449, merged=1625578, len=868
<6>[  367.528930] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091485, merged=1625614, len=868
<6>[  367.528961] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091521, merged=1625650, len=868
<6>[  367.529052] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091557, merged=1625686, len=868
<6>[  367.529113] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091593, merged=1625722, len=868
<6>[  367.529144] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091629, merged=1625758, len=868
<6>[  367.529174] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091665, merged=1625794, len=868
<6>[  367.529205] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091701, merged=1625830, len=868
<6>[  367.530426] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091737, merged=1625866, len=868
<6>[  367.530456] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091773, merged=1625902, len=868
<6>[  367.530487] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091809, merged=1625938, len=868
<6>[  367.531188] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091845, merged=1625974, len=868
<6>[  367.531219] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091881, merged=1626010, len=868
<6>[  367.531402] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091917, merged=1626046, len=868
<6>[  367.531433] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091953, merged=1626082, len=868
<6>[  367.531463] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091989, merged=1626118, len=868
<6>[  367.531524] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092025, merged=1626154, len=868
<6>[  367.531555] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092061, merged=1626190, len=868
<6>[  367.534332] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092097, merged=1626226, len=868
<6>[  367.534362] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092133, merged=1626262, len=868
<6>[  367.534393] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092169, merged=1626298, len=868
<6>[  367.534515] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092205, merged=1626334, len=868
<6>[  367.535797] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092241, merged=1626370, len=868
<6>[  367.536041] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092277, merged=1626406, len=868
<6>[  367.536071] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092313, merged=1626442, len=868
<6>[  367.536102] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092349, merged=1626478, len=868
<6>[  367.536163] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092385, merged=1626514, len=868
<6>[  367.536193] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092421, merged=1626550, len=868
<6>[  367.536560] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092457, merged=1626586, len=868
<6>[  367.536590] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092493, merged=1626622, len=868
<6>[  367.536621] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092529, merged=1626658, len=868
<6>[  367.536651] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092565, merged=1626694, len=868
<6>[  367.536682] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092601, merged=1626730, len=868
<6>[  367.536804] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092637, merged=1626766, len=868
<6>[  367.536834] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092673, merged=1626802, len=868
<6>[  367.539367] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092709, merged=1626838, len=868
<6>[  367.540130] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092745, merged=1626874, len=868
<6>[  367.540161] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4092781, merged=1626910, len=868
<6>[  367.541625] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4093037, merged=1627166, len=868
<6>[  367.544036] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4093491, merged=1627620, len=868
<6>[  367.544128] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4093747, merged=1627876, len=868
<6>[  367.544189] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4097843, merged=1627876, len=869
<6>[  367.544219] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4101939, merged=1627876, len=870
<6>[  367.544250] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4102240, merged=1627876, len=871
<6>[  367.544311] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4102276, merged=1627912, len=871
<6>[  367.544372] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4102532, merged=1628168, len=871
<6>[  367.544433] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4103006, merged=1628642, len=871
<6>[  367.544464] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4103262, merged=1628898, len=871
<6>[  367.544494] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4107358, merged=1628898, len=872
<6>[  367.546905] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4110537, merged=1628898, len=873
<6>[  367.546997] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110573, merged=1628934, len=873
<6>[  367.550018] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110609, merged=1628970, len=873
<6>[  367.550048] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110645, merged=1629006, len=873
<6>[  367.550079] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110681, merged=1629042, len=873
<6>[  367.550109] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110717, merged=1629078, len=873
<6>[  367.550170] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110753, merged=1629114, len=873
<6>[  367.550323] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110789, merged=1629150, len=873
<6>[  367.550354] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110825, merged=1629186, len=873
<6>[  367.550384] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110861, merged=1629222, len=873
<6>[  367.550445] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110897, merged=1629258, len=873
<6>[  367.550476] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110933, merged=1629294, len=873
<6>[  367.550811] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4110969, merged=1629330, len=873
<6>[  367.550842] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111005, merged=1629366, len=873
<6>[  367.550872] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111041, merged=1629402, len=873
<6>[  367.550933] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111077, merged=1629438, len=873
<6>[  367.550964] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111113, merged=1629474, len=873
<6>[  367.560516] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111149, merged=1629510, len=873
<6>[  367.560546] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111185, merged=1629546, len=873
<6>[  367.560577] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111221, merged=1629582, len=873
<6>[  367.560638] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111257, merged=1629618, len=873
<6>[  367.560668] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4111293, merged=1629654, len=873
<6>[  367.561401] C1 [DataControllerH] [adafs-stat] on write old: staleness=4111317, merged=1629678, len=873
<6>[  367.561431] C1 [DataControllerH] [adafs-stat] on write old: staleness=4112853, merged=1631214, len=873
<6>[  367.561431] C1 [DataControllerH] [adafs-stat] on write new: staleness=4115413, merged=1631214, len=874
<6>[  367.579620] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=4116181, merged=1631214, len=875
<6>[  367.579650] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116217, merged=1631250, len=875
<6>[  367.579742] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116253, merged=1631286, len=875
<6>[  367.579772] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116289, merged=1631322, len=875
<6>[  367.580444] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116325, merged=1631358, len=875
<6>[  367.580474] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116361, merged=1631394, len=875
<6>[  367.580505] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116397, merged=1631430, len=875
<6>[  367.580535] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116433, merged=1631466, len=875
<6>[  367.580566] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116469, merged=1631502, len=875
<6>[  367.763061] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116505, merged=1631538, len=875
<6>[  367.763092] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116541, merged=1631574, len=875
<6>[  367.763122] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116577, merged=1631610, len=875
<6>[  367.763183] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116613, merged=1631646, len=875
<6>[  367.763214] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116649, merged=1631682, len=875
<6>[  367.763916] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116685, merged=1631718, len=875
<6>[  367.763946] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116721, merged=1631754, len=875
<6>[  367.764007] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116757, merged=1631790, len=875
<6>[  367.764068] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116793, merged=1631826, len=875
<6>[  367.767150] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116829, merged=1631862, len=875
<6>[  367.777740] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116865, merged=1631898, len=875
<6>[  367.777801] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116901, merged=1631934, len=875
<6>[  367.777801] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116937, merged=1631970, len=875
<6>[  367.777862] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4116973, merged=1632006, len=875
<6>[  367.777893] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4117009, merged=1632042, len=875
<6>[  367.778259] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4117265, merged=1632298, len=875
<6>[  367.778289] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4117671, merged=1632704, len=875
<6>[  367.778472] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4117927, merged=1632960, len=875
<6>[  367.778564] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4122023, merged=1632960, len=876
<6>[  367.778594] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4126119, merged=1632960, len=877
<6>[  367.778625] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4130215, merged=1632960, len=878
<6>[  367.778656] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4134311, merged=1632960, len=879
<6>[  367.778686] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4138407, merged=1632960, len=880
<6>[  367.778717] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4142503, merged=1632960, len=881
<6>[  367.778747] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4146599, merged=1632960, len=882
<6>[  367.778778] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4150695, merged=1632960, len=883
<6>[  367.778808] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4154791, merged=1632960, len=884
<6>[  367.778839] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4158887, merged=1632960, len=885
<6>[  367.778839] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4162983, merged=1632960, len=886
<6>[  367.778869] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4167079, merged=1632960, len=887
<6>[  367.778900] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4171175, merged=1632960, len=888
<6>[  367.778930] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4175271, merged=1632960, len=889
<6>[  367.778961] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4179367, merged=1632960, len=890
<6>[  367.778991] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4183463, merged=1632960, len=891
<6>[  367.779052] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4187559, merged=1632960, len=892
<6>[  367.779083] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4191655, merged=1632960, len=893
<6>[  367.779113] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4195751, merged=1632960, len=894
<6>[  367.779144] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4199847, merged=1632960, len=895
<6>[  367.779174] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4203943, merged=1632960, len=896
<6>[  367.779205] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4208039, merged=1632960, len=897
<6>[  367.779235] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4212135, merged=1632960, len=898
<6>[  367.779235] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4216231, merged=1632960, len=899
<6>[  367.779266] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4220327, merged=1632960, len=900
<6>[  367.779602] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4224423, merged=1632960, len=901
<6>[  367.779632] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4228519, merged=1632960, len=902
<6>[  367.779663] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4232615, merged=1632960, len=903
<6>[  367.780090] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4236711, merged=1632960, len=904
<6>[  367.780151] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4240807, merged=1632960, len=905
<6>[  367.780181] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4244903, merged=1632960, len=906
<6>[  367.780212] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4248999, merged=1632960, len=907
<6>[  367.780242] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4253095, merged=1632960, len=908
<6>[  367.780273] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4257191, merged=1632960, len=909
<6>[  367.780303] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4261287, merged=1632960, len=910
<6>[  367.780334] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4265383, merged=1632960, len=911
<6>[  367.780364] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4269479, merged=1632960, len=912
<6>[  367.780395] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4272383, merged=1632960, len=913
<6>[  367.780456] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272419, merged=1632996, len=913
<6>[  367.780914] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272455, merged=1633032, len=913
<6>[  367.780944] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272491, merged=1633068, len=913
<6>[  367.780944] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272527, merged=1633104, len=913
<6>[  367.781005] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272563, merged=1633140, len=913
<6>[  367.781036] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272599, merged=1633176, len=913
<6>[  367.784240] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272635, merged=1633212, len=913
<6>[  367.784271] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272671, merged=1633248, len=913
<6>[  367.784301] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272707, merged=1633284, len=913
<6>[  367.784362] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272743, merged=1633320, len=913
<6>[  367.784393] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4272779, merged=1633356, len=913
<6>[  367.784942] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4273547, merged=1634124, len=913
