<4>[  371.763916] C0 [  adafs_flusher] [adafs] No transaction flushed: l_begin=0, l_head=0, l_end=0
<6>[  467.290557] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369470, merged=635280, len=291
<6>[  467.290618] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369506, merged=635316, len=291
<6>[  467.292602] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369542, merged=635352, len=291
<6>[  467.292633] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369578, merged=635388, len=291
<6>[  467.292663] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369614, merged=635424, len=291
<6>[  467.292724] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369650, merged=635460, len=291
<6>[  467.292755] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369686, merged=635496, len=291
<6>[  467.293945] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369942, merged=635752, len=291
<6>[  467.294006] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1370260, merged=636070, len=291
<6>[  467.294036] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1370516, merged=636326, len=291
<6>[  467.294097] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1372607, merged=636326, len=292
<6>[  467.294128] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1372643, merged=636362, len=292
<6>[  467.294464] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1372679, merged=636398, len=292
<6>[  467.294525] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1372715, merged=636434, len=292
<6>[  467.294555] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1372751, merged=636470, len=292
<6>[  467.294616] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1372787, merged=636506, len=292
<6>[  467.294647] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1372823, merged=636542, len=292
<6>[  467.295074] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1373079, merged=636798, len=292
<6>[  467.295104] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1373397, merged=637116, len=292
<6>[  467.295166] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1373653, merged=637372, len=292
<6>[  467.295196] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1374823, merged=638542, len=292
<6>[  467.295227] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1374859, merged=638578, len=292
<6>[  467.296722] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1374895, merged=638614, len=292
<6>[  467.296752] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1374931, merged=638650, len=292
<6>[  467.296783] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1374967, merged=638686, len=292
<6>[  467.296875] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375003, merged=638722, len=292
<6>[  467.296905] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375039, merged=638758, len=292
<6>[  467.297210] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375295, merged=639014, len=292
<6>[  467.297241] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375489, merged=639208, len=292
<6>[  467.297271] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375525, merged=639244, len=292
<6>[  467.297637] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375561, merged=639280, len=292
<6>[  467.297668] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375597, merged=639316, len=292
<6>[  467.297729] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375633, merged=639352, len=292
<6>[  467.297760] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375669, merged=639388, len=292
<6>[  467.297821] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1375705, merged=639424, len=292
<6>[  467.312774] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1376217, merged=639936, len=292
<6>[  467.312835] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1376739, merged=640458, len=292
<6>[  467.313049] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1377251, merged=640970, len=292
<6>[  467.313110] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1381347, merged=640970, len=293
<6>[  467.313171] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1385443, merged=640970, len=294
<6>[  467.313201] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1389539, merged=640970, len=295
<6>[  467.313232] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1393635, merged=640970, len=296
<6>[  467.313262] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1397731, merged=640970, len=297
<6>[  467.313293] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1401827, merged=640970, len=298
<6>[  467.313354] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1405923, merged=640970, len=299
<6>[  467.313385] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1410019, merged=640970, len=300
<6>[  467.313415] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1414115, merged=640970, len=301
<6>[  467.313446] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1418211, merged=640970, len=302
<6>[  467.313476] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1422307, merged=640970, len=303
<6>[  467.313507] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1426403, merged=640970, len=304
<6>[  467.313537] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1430499, merged=640970, len=305
<6>[  467.313568] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1431348, merged=640970, len=306
<6>[  467.313629] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1431384, merged=641006, len=306
<6>[  467.390441] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1431640, merged=641262, len=306
<6>[  467.390502] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1431676, merged=641298, len=306
<6>[  467.390563] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1431712, merged=641334, len=306
<6>[  467.390594] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1431748, merged=641370, len=306
<6>[  467.413909] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1432004, merged=641626, len=306
<6>[  467.414001] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1432342, merged=641964, len=306
<6>[  467.414031] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1432598, merged=642220, len=306
<6>[  467.414093] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1436694, merged=642220, len=307
<6>[  467.414154] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1437521, merged=642220, len=308
<6>[  467.414184] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1437557, merged=642256, len=308
<6>[  467.450653] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1437593, merged=642292, len=308
<6>[  467.450744] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1437629, merged=642328, len=308
<6>[  467.450805] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1437665, merged=642364, len=308
<6>[  467.450927] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1437701, merged=642400, len=308
<6>[  467.451019] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1437737, merged=642436, len=308
<6>[  467.453369] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1438249, merged=642948, len=308
<6>[  467.453735] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1438767, merged=642948, len=309
<6>[  467.453857] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1439279, merged=643460, len=309
<6>[  467.453948] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1442650, merged=643460, len=310
<6>[  467.454040] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1442686, merged=643496, len=310
<6>[  467.480590] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1442722, merged=643532, len=310
<6>[  467.480621] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1442758, merged=643568, len=310
<6>[  467.480682] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1442794, merged=643604, len=310
<6>[  467.480712] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1442830, merged=643640, len=310
<6>[  467.480773] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1442866, merged=643676, len=310
<6>[  467.483795] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1443378, merged=644188, len=310
<6>[  467.483856] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1443896, merged=644706, len=310
<6>[  467.483886] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1444408, merged=645218, len=310
<6>[  467.483947] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1448504, merged=645218, len=311
<6>[  467.483978] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1449046, merged=645218, len=312
<6>[  467.484039] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1449082, merged=645254, len=312
<6>[  467.488830] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1449118, merged=645290, len=312
<6>[  467.488861] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1449154, merged=645326, len=312
<6>[  467.488922] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1449190, merged=645362, len=312
<6>[  467.488952] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1449226, merged=645398, len=312
<6>[  467.489013] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1449262, merged=645434, len=312
<6>[  467.501617] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1449774, merged=645946, len=312
<6>[  467.501647] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1450292, merged=646464, len=312
<6>[  467.501831] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1450804, merged=646976, len=312
<6>[  467.501922] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1454900, merged=646976, len=313
<6>[  467.501953] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1458996, merged=646976, len=314
<6>[  467.502197] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1463092, merged=646976, len=315
<6>[  467.502441] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1467188, merged=646976, len=316
<6>[  467.502471] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1470085, merged=646976, len=317
<6>[  467.502532] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1470121, merged=647012, len=317
<6>[  467.503662] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1470157, merged=647048, len=317
<6>[  467.503692] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1470193, merged=647084, len=317
<6>[  467.503723] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1470229, merged=647120, len=317
<6>[  467.503784] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1470265, merged=647156, len=317
<6>[  467.503845] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1470301, merged=647192, len=317
<6>[  467.505767] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1470813, merged=647704, len=317
<6>[  467.505828] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1471331, merged=648222, len=317
<6>[  467.505859] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1471843, merged=648734, len=317
<6>[  467.505920] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1475939, merged=648734, len=318
<6>[  467.505950] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1476052, merged=648734, len=319
<6>[  467.506011] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1476088, merged=648770, len=319
<6>[  467.507537] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1476124, merged=648806, len=319
<6>[  467.507568] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1476160, merged=648842, len=319
<6>[  467.507598] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1476196, merged=648878, len=319
<6>[  467.507873] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1476232, merged=648914, len=319
<6>[  467.507934] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1476268, merged=648950, len=319
<6>[  467.509887] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1476780, merged=649462, len=319
<6>[  467.509979] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1477298, merged=649462, len=320
<6>[  467.510009] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1477810, merged=649974, len=320
<6>[  467.510070] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1481906, merged=649974, len=321
<6>[  467.510101] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=1482278, merged=649974, len=322
<6>[  467.510162] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1482314, merged=650010, len=322
<6>[  467.527984] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1482570, merged=650266, len=322
<6>[  467.528045] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1482606, merged=650302, len=322
<6>[  467.528137] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1482642, merged=650338, len=322
<6>[  467.528167] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1482678, merged=650374, len=322
<6>[  467.537445] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1482934, merged=650630, len=322
<6>[  467.537506] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1483252, merged=650948, len=322
<6>[  467.537597] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=1483508, merged=651204, len=322
<6>[  467.538726] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1487604, merged=651204, len=323
<6>[  467.538787] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1491700, merged=651204, len=324
<6>[  467.538848] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1493235, merged=651204, len=325
<6>[  467.538940] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1493271, merged=651240, len=325
<6>[  467.539764] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1493527, merged=651496, len=325
<6>[  467.539794] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1493563, merged=651532, len=325
<6>[  467.539886] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1493599, merged=651568, len=325
<6>[  467.539947] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1493635, merged=651604, len=325
<6>[  467.553466] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1493891, merged=651860, len=325
<6>[  467.553527] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1494181, merged=652150, len=325
<6>[  467.553588] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1494437, merged=652406, len=325
<6>[  467.553649] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1495406, merged=653375, len=325
<6>[  467.553710] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1495442, merged=653411, len=325
<6>[  467.628906] C0 [BackgroundHandl] [adafs-stat] on write new: staleness=1499538, merged=653411, len=326
<6>[  467.628936] C0 [BackgroundHandl] [adafs-stat] on write new: staleness=1501350, merged=653411, len=327
<6>[  467.629089] C0 [BackgroundHandl] [adafs-stat] on evict page: staleness=1501351, merged=653827, len=326
<6>[  467.629089] C0 [BackgroundHandl] [adafs-stat] on evict page: staleness=1501352, merged=657923, len=325
<6>[  467.730255] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1501608, merged=658179, len=325
<6>[  467.730316] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1501644, merged=658215, len=325
<6>[  467.730407] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1501680, merged=658251, len=325
<6>[  467.730438] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1501716, merged=658287, len=325
<6>[  467.747100] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1501972, merged=658543, len=325
<6>[  467.747161] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1502290, merged=658861, len=325
<6>[  467.747192] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1502546, merged=659117, len=325
<6>[  467.747253] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1503686, merged=659117, len=326
<6>[  467.747283] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1503722, merged=659153, len=326
<6>[  468.202667] C0 [BackgroundHandl] [adafs-stat] on write new: staleness=1507818, merged=659153, len=327
<6>[  468.202789] C0 [BackgroundHandl] [adafs-stat] on write new: staleness=1509630, merged=659153, len=328
